latitude,longitude,spatial_block,NDVI,neighborhood_avg_ndvi,LST,rainfall_deficit,fire_risk_category
35.368466053024314,-117.86499490663236,NW,0.22608107947605602,0.4086334717733047,40.60010362978707,83.5828567395066,0
34.8803049874792,-116.96259801123881,SE,0.6699574131573021,0.37754948623287365,25.92806979693504,31.026155721534188,0
34.24407646968956,-117.64127063597557,SW,0.5061451526485787,0.45188875126630357,24.068008272882025,93.52617149343332,0
34.99035382022254,-116.05864690918051,SE,0.22626629452021438,0.38784637943804334,28.856185764317484,53.65751474136413,0
34.06877704223044,-117.77339299054508,SW,0.4065251132158272,0.536906288293179,47.32997640889332,126.66084184380986,1
35.81864080415757,-117.19279799527682,NW,0.24651617609105875,0.4491882623122958,27.19128408787764,67.99496079698143,0
34.517559963200036,-116.52423003033078,SE,0.5702087333199417,0.47843260711987173,32.771561850505734,108.9662037161125,0
35.325044568707966,-116.59089114394511,NE,0.6053208806507697,0.4061967833694641,20.840566320085415,14.330431145435574,0
34.62342215217882,-117.15454272621214,SW,0.21347791216367937,0.4005001843482462,31.12237082785451,59.403651945351925,0
35.04013604235562,-117.30695166409457,NW,0.45368391161678656,0.4560323641404529,35.996960432126876,147.4862154708598,0
35.09342055868656,-117.20477524289426,NW,0.6387750336155503,0.4584353386204305,46.68748915022302,121.26904342157225,1
34.369708911051056,-117.47144747368272,SW,0.7116978249305979,0.47317159941992964,34.468609258321806,23.991120355039296,0
35.939169255529116,-117.5893341225864,NW,0.45811072004506204,0.517133284652949,42.935005132975256,41.664607421588265,0
35.55026564672223,-117.03392060488223,NW,0.7201675341668442,0.4264310965155911,35.31957399192922,49.47237132845416,0
35.87899788312838,-117.46293248786479,NW,0.47141338227361784,0.5615340728128299,21.141980376194507,97.55483407431686,0
35.789654700855294,-117.4250766702055,NW,0.38651429675994475,0.3881042070156544,28.820231705313674,113.54921392344833,0
35.19579995762217,-116.68648787305088,NE,0.6589218771317373,0.3750227045712525,36.11538621927089,112.42899132118647,0
35.843748470046236,-116.06292533660022,NE,0.4457896262748534,0.4908118424500981,46.61663104607148,76.48110844596042,0
34.17698500410384,-116.79272559888125,SE,0.43314150633871384,0.4156288238994167,44.05565007303453,121.62308067572269,1
34.39196572483829,-117.84604106587007,SW,0.44418749364589694,0.4361258176985582,26.393957197007733,65.56171241362127,0
34.09045457782108,-117.84883277229187,SW,0.6580710011218472,0.6047433145170975,26.16307524053658,18.582084794334286,0
34.65066066152653,-116.09715355830886,SE,0.6491649250128313,0.39695712726730836,25.63284307918922,84.666276248072,0
34.777354579378965,-117.40541841938533,SW,0.3921119954641267,0.3975777651607036,45.82996909647009,142.845207690166,1
34.54269806354779,-117.81586602783504,SW,0.34997991592231503,0.4091538908285555,43.874652286848175,118.9490477088767,1
35.657475018303856,-116.80191082569924,NE,0.44515681442347754,0.35786478850653236,41.696736103082564,86.80509715383636,0
34.71350665338718,-116.75270244341947,SE,0.49366350584226537,0.38919997178430027,30.996583198278373,97.02084905236454,0
34.56186901937476,-116.70299035976262,SE,0.29300232637679813,0.4440389797112855,34.12265972036547,139.5843040553359,0
35.085392166316495,-117.46519594428491,NW,0.6263730508293543,0.40523202627396715,33.00128885426428,64.25141916524407,0
34.28184844994953,-117.96977863157105,SW,0.4418896594394537,0.4576284866583646,27.095147011662434,49.7091208413956,0
35.60439396150808,-116.06996926109106,NE,0.3504273290519757,0.4553479965232758,34.140785292165475,146.58623475006735,1
34.14910128735954,-117.4982139086178,SW,0.21409259577839435,0.42204950187919116,20.853903339877125,129.51647002655002,0
35.97377387320103,-116.6479474238949,NE,0.2933070962421641,0.45257652300666756,23.690690457928856,48.456537692790356,0
35.54448953859332,-116.58674026024258,NE,0.7195687030535902,0.4841655083289974,44.824508692730504,69.56708960413842,0
34.39743136306834,-116.77998516584103,SE,0.333059812091716,0.45015124426464787,41.04703347687985,62.26171935116986,0
34.01104423424721,-117.37418521157271,SW,0.25131557362022117,0.38490681819415296,31.840315453654437,22.364351800715088,0
35.63092285690967,-117.45780749247187,NW,0.4264036749929959,0.42986223809383456,34.48021014394856,143.67289857198887,1
35.41371468769523,-116.80466343459459,NE,0.33425264601614924,0.40083075934240514,30.35996880687937,60.646864682963816,0
35.45801433608197,-116.26780873277661,NE,0.1710955501627165,0.4973621409006247,40.74183628049883,131.2993623956862,1
35.54254069337189,-116.1065325421532,NE,0.34388713036765034,0.44611569435118437,41.95724101849823,28.40343415209976,0
34.14808930346818,-117.78818839119249,SW,0.4764651743636811,0.43064844755987775,41.371985325688456,82.18062159558296,0
34.71693145708854,-117.69034277480456,SW,0.4810274232119801,0.401952351537105,40.23312829536459,3.594207768640473,0
34.23173811905026,-116.11052748243384,SE,0.3639353527061332,0.46574677750029325,25.726121483398284,114.63307257634628,0
35.726206851751186,-116.52692954333041,NE,0.41838165375156033,0.42112064289834567,29.463159418733404,87.13708473694176,0
35.24659625365511,-116.23401235034045,NE,0.7293107509408598,0.4878063398659703,33.1556721795429,93.8384375204629,0
34.6617960497053,-117.59473473172932,SW,0.3764090863381869,0.44385212013875963,29.262203759974355,7.758132383198019,0
34.127116700572046,-116.82482825778119,SE,0.3049360879559898,0.4057641629450307,41.13832560443321,31.655749531292308,0
34.621964643431326,-116.59772081116505,SE,0.29608022644005605,0.38436610696502577,29.22189867899873,11.149630853037024,0
34.65036664405349,-116.63977622910606,SE,0.42465876762248045,0.43236406095387536,23.87049842998944,43.33714737057176,0
35.459212356676126,-117.18369661826661,NW,0.6057120892301664,0.4969821133329768,31.173132657352514,94.11585115232265,0
35.275114942710424,-117.96921021661738,NW,0.2735929105130839,0.4360440421763691,47.437604117906645,84.92789764760629,1
35.774425485152655,-116.83414788639148,NE,0.5755776762844608,0.5014321207349879,26.324679562140126,91.82247324200854,0
34.9444298503239,-117.49379692164078,SW,0.16268989400964975,0.4730583640185893,37.14044245041042,82.38769070668414,0
34.239188491876604,-117.09949150771422,SW,0.40135978679036755,0.45921763626261614,32.12324539551177,40.954319351378906,0
35.42648957444599,-116.08483796983236,NE,0.615519039121672,0.4553326748300299,21.988687894181147,36.67612460166379,0
35.52157009723379,-117.20192936471513,NW,0.35323977346465885,0.36942081333187243,33.66054496794567,20.55895253048719,0
35.12255439513899,-116.32039678667115,NE,0.48824226086723965,0.42528709735743764,39.66060120215275,127.36063123552381,0
35.54193435990912,-117.6229187885015,NW,0.27298753969554646,0.3994040594606229,34.370159323178925,92.47190378118667,0
34.98759119272878,-116.65507900394994,SE,0.5951972346757034,0.3655410069542565,44.41896978490427,27.976651875608965,0
35.04546565876399,-116.04598609112212,NE,0.18136746196125575,0.41711589380897485,28.090236466412314,26.581406973185928,0
34.8550820367171,-117.79621379825413,SW,0.6615255869253002,0.4301900969465546,22.414976796511016,130.9553402289205,0
34.05083825348819,-117.98336011554562,SW,0.2689178318530009,0.40917365924624055,46.22383712642417,111.40962956449789,1
34.21578285398661,-117.13283441473477,SW,0.6746388190249984,0.5608206064693376,30.589497786790133,98.9098619858057,0
34.062858371373466,-117.81474903389727,SW,0.3615175447803104,0.4433611096048139,36.139355440701735,61.02961613089497,0
35.272820822527564,-116.50323130064754,NE,0.583610144684692,0.44362856770983283,42.176087531645486,39.296334641777634,0
34.62871196215265,-116.17090267230289,SE,0.34153517867171307,0.3956051604646911,29.080782588516257,146.91761446692357,0
35.017141382329406,-117.13195805458248,NW,0.6935470027407885,0.4856832494633446,40.05260706897312,119.58593625342003,0
35.815132947852184,-117.48257671568912,NW,0.2259822753110246,0.4146551705119691,23.791727794899185,45.26688347044147,0
34.49858445829775,-117.13119336198677,SW,0.25711187356355925,0.4228698809542671,28.15622492175415,127.13471944177421,1
34.82076584607126,-116.5531043643,SE,0.4458180750952814,0.4280976311226386,24.051897811822556,113.83979229220222,0
35.511102277086096,-117.98189167683925,NW,0.19916306342288767,0.462853241154214,42.71445563523802,44.562082481699754,0
34.45759633098324,-116.82109202103061,SE,0.26758811082105716,0.5364532845757751,26.23417858634999,63.98292813624595,0
34.15395981965759,-116.77341663022524,SE,0.7162598293272087,0.45606339825257347,40.087299551345886,27.893016808653996,0
34.57950290582754,-116.72462350620813,SE,0.7358937966887323,0.44086929805953756,46.41235512287827,16.6578666567164,0
34.32244257450801,-117.51595584003825,SW,0.37575559759825317,0.5000061459275033,34.77762185392856,108.41430492595451,0
35.859395304685144,-116.57189455324375,NE,0.7039716126083614,0.46839901443657306,35.120817383299254,40.12677860307999,0
35.616240759128836,-117.81721702733645,NW,0.47689480540405904,0.4674873388580358,32.90893990673874,123.00890486193803,0
35.266807513020844,-117.6014593270664,NW,0.3118454795242602,0.47859428830876893,29.124924015021996,149.34130672716392,0
35.74292118037543,-116.24505990669104,NE,0.5714392326483592,0.456363803329527,33.31834086589768,11.492972089447301,0
35.60734415379823,-116.52255369854687,NE,0.5453410839449143,0.4246720145546261,36.878610903469266,70.95526876255504,0
34.373140117772074,-117.97250889197731,SW,0.74347519146524,0.38435082948592647,47.60776402077846,120.30938389662046,1
35.785117996979956,-117.5032474792604,NW,0.30902837244556997,0.4758106709353987,46.257407660910275,118.34263448118503,1
35.0786844838313,-117.57118703401368,NW,0.5532357015970413,0.4462910338201331,44.14028283220741,113.99957374964528,1
35.614880310328125,-117.45838734392605,NW,0.18121425301766814,0.4632329542648648,44.89565499973604,52.34924029528664,0
35.79218259984699,-117.50488045944023,NW,0.21818762321803165,0.4471917611787937,33.0997771321772,68.07798835275784,0
34.63600694994373,-117.8749474085143,SW,0.15235102497065595,0.3272826810319173,38.40844116096902,89.24525360122054,0
34.220103849055356,-117.08211896680636,SW,0.7496764086358039,0.48373966843464056,45.061868242214,146.09108753598858,0
34.455870325083886,-116.53453305042767,SE,0.6313642182884867,0.520131504223433,31.002621419757887,49.13209064077393,0
34.85421557725251,-116.78653655056513,SE,0.6220338088401245,0.3929635698333286,46.92934939367313,138.47158315752867,0
35.63602953184498,-116.65425666280385,NE,0.45583564517290776,0.34538577678114896,31.642009737937123,40.40353772707412,0
35.72146116651269,-117.83770164292753,NW,0.33004024974326396,0.48284885003415673,36.83031463101004,148.36116982105568,0
34.01390426106238,-116.09701857964643,SE,0.24075857067760553,0.45508580668194043,39.87453197162641,100.53955302413875,0
35.021494605155134,-116.32301633231395,NE,0.3208048433078782,0.45858504717334786,46.616576366126274,69.52672205378263,0
34.83482200629756,-116.38981936300867,SE,0.3755827331574835,0.4446734958843962,26.84925567346345,92.00856420954074,0
34.44421562094146,-116.35403238991647,SE,0.6037860581881764,0.3868346346390209,40.89166739068199,40.87967535603102,0
34.23973073466737,-116.13457898373447,SE,0.4737970733418915,0.4475500220729529,34.5828364120343,41.126078626719995,0
34.675230342807254,-116.9114920677726,SE,0.1964901759332896,0.4194528755709405,27.51959993737795,17.033181576524075,0
35.88581940782504,-117.59943596426474,NW,0.16081740537534733,0.45837922226119154,41.74499151429893,17.107544655809814,0
34.64640586404151,-116.76643278429492,SE,0.21139930772043788,0.44014418684687956,35.46222384486771,52.1507612203367,0
35.037581243486734,-116.51423701266413,NE,0.39629922821842756,0.4868256756016537,38.50726697819093,114.42832168445575,0
35.40603791779036,-116.52416521329195,NE,0.709915750229411,0.42510462917780245,29.04122992018123,91.19567513972437,0
34.72725920475859,-116.95710195166625,SE,0.532441488725533,0.38147502131230027,33.47567065117294,15.387684049653123,0
35.94356416544192,-117.86308256133285,NW,0.6310955399253091,0.4401025354654532,37.28591902766588,127.83547874638664,0
35.924894589884225,-117.25777412313974,NW,0.4298247567027291,0.4056746212956521,31.33750279955563,90.20514404850996,0
34.50356459165073,-116.15846678307328,SE,0.36699964991702566,0.4586617685806885,25.55443111573564,144.12833651771695,0
34.99449701178477,-116.83110218048515,SE,0.21504022362997363,0.37528815736262716,46.925933784828516,100.52782011168114,1
34.60175661963354,-116.92333611348857,SE,0.675559813311723,0.46061083465769237,34.32109112119329,26.27622955562715,0
34.56968098875493,-117.46229297123561,SW,0.6198960174167417,0.4898255022560236,40.54977036805562,71.06750434617334,0
34.07377389470906,-117.26310216016684,SW,0.25087085855863506,0.455760625224773,31.509321419569627,97.27463963208062,0
35.219128667959794,-116.20930782169366,NE,0.4573563383257563,0.47798777818585025,29.943689392720056,4.239705157496654,0
35.00535804645772,-116.66707390494634,NE,0.4424248847527469,0.5730336536345969,31.400600357079497,2.2365396232211845,0
34.102957502499976,-116.42522594649533,SE,0.5250549316119172,0.5082226554386701,31.457506025998192,19.410450089785186,0
34.557292928473224,-117.09130915386469,SW,0.7177121363947567,0.40402379979935665,35.2370432463747,37.74966525682061,0
35.816531771933306,-116.73950556108768,NE,0.4978628650574878,0.40222064381616757,35.21715635947817,64.43236852810134,0
34.479123781333946,-117.50323278251358,SW,0.47413036006717113,0.41141017411273034,33.92030684472041,73.11607106396826,0
34.28978974418244,-116.58907833943303,SE,0.18019375976079835,0.48061010680898014,23.774001977688265,20.70414134068452,0
34.978905520555124,-117.14479733259333,SW,0.18774448561081436,0.4100831865646164,33.890113398014876,101.00873686737462,1
35.9713009082212,-117.11490897037051,NW,0.2624080747960733,0.44394417242991946,24.73490921177824,89.42070925448023,0
34.484110543023,-116.70135535084624,SE,0.16948246301504896,0.4518768211190773,23.531802016281425,44.16961482617403,0
35.34427109481176,-116.12743875706215,NE,0.5960117373420074,0.3964992603380248,46.1140800855527,2.048982515293801,0
35.52323923065744,-117.87198730678276,NW,0.5839981823963779,0.4869011150695792,36.938600368135724,11.647187302993611,0
34.4752750879848,-116.35051352530598,SE,0.23163374065898576,0.46770041679436936,38.465721627488364,58.754216326625915,0
35.45643269722372,-117.41523377917561,NW,0.6516473404771685,0.47701893397040473,31.250222769334187,23.09615267485259,0
34.73556626543851,-117.11216109098724,SW,0.24287162090766717,0.41178980784057284,45.4514649736162,56.52294092219562,0
35.26461166118716,-117.95617334244999,NW,0.33070535219841524,0.49835837565678975,37.86205370823063,94.22739067655327,0
35.267059421521786,-117.39790784433137,NW,0.299386139496819,0.4021031362094737,41.536756346660454,82.08561418189252,1
35.07154936814952,-116.99473751473974,NE,0.37338425914382867,0.3858934675314109,30.31974913277599,34.676382470609134,0
34.180579540108816,-117.88764784530512,SW,0.3027982595339771,0.4529828977173077,46.880332662935515,51.573373688812865,0
35.67060499117848,-117.01780854123366,NW,0.44337055586307117,0.41703491682627325,42.97291612443282,92.1046797672976,0
34.64156012994347,-116.14577874228314,SE,0.39444472881281123,0.39511462102588013,43.91055696440722,129.1282542065173,1
34.37303702079971,-117.78921356378439,SW,0.741941694467596,0.4154667134988414,24.82143948792112,112.98201581083158,0
34.08155028310953,-116.47111854384899,SE,0.1835558100769354,0.4571786016982536,27.586969820394145,83.01000402501224,0
35.18178588637648,-117.18065789324801,NW,0.23530882583241097,0.4069774555722795,27.997544791140157,54.343949747472934,0
35.355128723684565,-116.68965257095132,NE,0.18169553634516147,0.5116210552811152,27.585458250912392,54.757691631270816,0
34.033175657855715,-117.47952680402955,SW,0.5255047169894255,0.3813995598610761,43.95142853892006,131.9125965396594,1
35.024186116598564,-117.68101547491729,NW,0.18270556644823174,0.36998840904862207,20.89277426584058,5.8865364060819605,0
34.45299155039588,-117.67907477145755,SW,0.651863842425674,0.4941509766484649,22.130799691461682,148.19739666303914,0
35.2903455808189,-117.85901610871372,NW,0.45716317840915666,0.48953683236367374,27.669616377637304,99.65631162773434,0
34.34873285800998,-117.62870659019751,SW,0.4662045747489202,0.37728936131198176,25.59644329018442,102.17065486085858,0
35.38187547620493,-116.67156123002206,NE,0.48695670462731655,0.41562508339787635,26.492069188719753,5.699675595711323,0
34.77347069260107,-116.23661877631298,SE,0.25248822378372643,0.3860878715504469,42.342409299092395,90.82939123369083,1
35.873459977473466,-116.37174862881767,NE,0.2686141818686925,0.5168912381750103,35.76754462897731,72.71670901356705,0
34.27504188829199,-116.62973138025103,SE,0.34129039372380277,0.4037799890310789,20.161578516203104,15.86683603411005,0
34.68213270210052,-117.7791362731778,SW,0.5060978494931109,0.47292737307572974,32.02103743971747,41.68830161540386,0
34.22694704248118,-117.4216251074081,SW,0.27607066556412874,0.4445377117477426,31.420777951810052,133.5471684320477,0
35.84938723655713,-117.38038624935506,NW,0.21979903627995673,0.4386114779211767,23.19046754444722,82.49826237989294,0
35.754678706761965,-117.50008610720475,NW,0.7320701318510593,0.4516992807603869,38.9319700808408,62.01248627608631,0
34.51588325543031,-116.96998868058056,SE,0.16318908888577374,0.4714914266562034,39.65872127462575,10.902323376121641,0
35.31996809206836,-116.92889237024066,NE,0.631618443201613,0.4186391949811041,40.18501013345873,107.11822911034584,0
35.63444440040243,-117.28622804965778,NW,0.6228210897450133,0.45534234276125823,40.39718647564058,105.42762350940488,0
35.110401623198925,-117.29242168252713,NW,0.3283284683070576,0.3954091762763799,20.00147915410431,92.10654104588453,0
35.05930115671201,-116.34288880418784,NE,0.23137596960438805,0.41114956482961384,46.70978250770822,76.53939693309738,1
34.4837045818009,-116.42141430336063,SE,0.23737718802325403,0.4054312130808208,42.797845477530565,65.0676603311059,0
34.1862055356118,-117.38440833663851,SW,0.5684589703423155,0.4645036433624938,45.311487504499986,88.99066394819884,0
35.79443151590665,-116.17242311225348,NE,0.5356839546517042,0.4585806963283239,20.438012268608155,35.009317759261,0
35.800836114326664,-116.09436996599499,NE,0.619647404550832,0.5006997275473053,46.148046282000706,141.18885962664714,1
35.26620291454653,-117.34651491593992,NW,0.7124887034394628,0.5220625992040899,42.67407880326693,88.31917937703443,0
34.678059582097404,-117.2911501024139,SW,0.5651564179599552,0.4358886500226025,43.44213600284356,46.67886665315648,0
34.69841914922532,-116.98873169315608,SE,0.24351092193086607,0.42933954975136857,22.61204677221512,67.45197763277359,0
35.45191135774048,-116.11775837493265,NE,0.2960655700592464,0.3492877179608456,40.68578480972074,120.85271833153385,1
35.79422051990515,-116.24736113371537,NE,0.6553162385238688,0.4931016087252237,46.87766730997855,24.242409109544617,0
35.774172848530235,-117.79486407483282,NW,0.27558364550052517,0.4748756170029986,38.999325559708495,43.92534336903906,0
35.55975109171525,-117.21453851345717,NW,0.19351339017268884,0.4132196029399352,35.97571932948898,101.92620341048331,1
35.28406329230857,-116.89325762050045,NE,0.5719680324253502,0.5150378302222858,46.477630976971916,47.32338097233358,0
34.1682799299901,-116.99373505489692,SE,0.39151581329408525,0.3897023893856995,32.402239408564206,118.8752522792199,1
34.32325742818923,-117.61227386412621,SW,0.7020240315275421,0.48647238270381765,36.78021985669341,19.568023076604124,0
35.79710837705416,-116.28236645766368,NE,0.5401530426561969,0.5135381291110537,33.337472217842254,114.40292556819128,0
35.21285811931918,-116.64611843400633,NE,0.20425138667499643,0.47290298485339133,46.119694198088375,10.252757227584935,0
34.01839410323326,-116.32418325029639,SE,0.7187139403521965,0.5268818469382477,22.130372349434204,1.8888919001242177,0
34.202943085732066,-116.28247144130106,SE,0.3051343581841475,0.5258109549812974,34.03135162310975,134.7335278248243,0
35.32700353821611,-116.50328829266851,NE,0.3523274942437714,0.4546282476462055,39.23466835879228,87.2008825398448,0
34.010123167692434,-117.12157879750056,SW,0.3913562482101252,0.4103246233903185,42.173383075822635,52.77403456302172,0
34.321616102834994,-116.77890648996915,SE,0.18073457784258795,0.4834738031900054,36.32452212843582,34.88919554457756,0
35.09746757873317,-117.67926918776051,NW,0.44790925333836284,0.4139045538386199,45.449696835400715,92.53286748912242,1
35.38379039538539,-116.65270916505018,NE,0.22399109464517536,0.4361955893422351,46.37576051274841,76.35032753051073,0
35.3039225190052,-117.64149348852143,NW,0.39058219601301103,0.3996615702598978,21.800938249420337,148.73966632949777,0
34.44853861892112,-116.61210081897968,SE,0.36042587279525057,0.4853857194093312,31.26637510715848,147.48239799806186,0
35.42435844269507,-117.54080367849207,NW,0.613704050055902,0.43005579324158455,20.656852608192324,95.25368492124144,0
34.4744981749936,-117.76489739969956,SW,0.6319023069796387,0.4688180881014504,29.2236664064844,66.43057591588358,0
34.65079939631853,-117.66943101971408,SW,0.24204772943345282,0.41315994135278994,35.03231010317686,73.67114537019931,0
35.49298281023605,-117.99601572956186,NW,0.3699307124275357,0.4289073772697898,45.50225805427857,102.37185993552929,1
35.29926579809443,-116.56252076429294,NE,0.374011896619099,0.4157565118355947,43.70352102903128,15.236181635307206,0
35.69844682098836,-116.53519790188324,NE,0.24084626636165102,0.46195338272305764,23.5699923468156,49.252811071607724,0
35.315225784600685,-116.97013330017349,NE,0.6290721030307143,0.47999997221316254,22.60485049274508,11.290836150540578,0
35.13661720667094,-117.67727439788924,NW,0.574336997001254,0.4888456680756204,36.49948548518668,11.004113927537935,0
34.18734953565618,-117.83289132497862,SW,0.26422907177822086,0.5171407548788087,34.899303228845916,29.37588628413506,0
34.735431606118865,-117.96174206712543,SW,0.3700331451562794,0.41661072483375916,27.458573960040667,72.78798818898403,0
34.53040473536345,-117.66850364606955,SW,0.21348301491390853,0.4442339111867204,45.18468636750738,117.71614817441841,1
34.48797928675817,-116.21828893003371,SE,0.5269239582558264,0.4588358725254416,45.966259464923496,72.82438367488088,0
35.94602110950489,-117.51692631659664,NW,0.2228231547291718,0.4273781500075011,31.273120273524555,50.32149158413046,0
34.78619544933352,-117.29145734556558,SW,0.7415605011749506,0.5358447306545935,44.928471599178565,12.35294855051372,0
35.78409311035423,-117.78930903103733,NW,0.6184092448127174,0.48000323409260093,30.750569039363235,82.54432847746943,0
35.262277251994526,-117.55527739050366,NW,0.384143129750397,0.36845762304782465,40.6308712912316,40.69028797247651,0
35.5896226070833,-116.9615508584396,NE,0.49713835936761264,0.4895512047399134,33.32638209133628,92.24012668757211,0
35.005274186210386,-116.78449463380869,NE,0.6968050897298452,0.5407529939989941,23.432328382201124,146.57816086986276,0
35.153807769252715,-117.50929537166758,NW,0.4824595682374957,0.4048393846522318,45.98215763463661,16.697148221632524,0
34.98503538763773,-117.88453568154976,SW,0.2546990918387731,0.36608564455736414,32.714704614571026,31.818809808290986,0
34.390485975596086,-117.2179342617452,SW,0.37722201334869554,0.4700846231277508,40.5656371290273,70.9641807149062,0
35.44490423052301,-117.53159325814732,NW,0.6558869190178472,0.42535523904608163,30.28086680407618,145.29207230188942,0
34.56154472488171,-117.5608921535404,SW,0.5365278095937707,0.4048092718854096,20.52866460013457,115.77146644049934,0
34.04863193286291,-116.0802743945731,SE,0.5404346306002802,0.46032307502513026,22.814850043371404,134.73437897442452,0
35.29094459181434,-116.76739902814855,NE,0.6700928914130935,0.46170178141972995,33.89414542571788,50.05722727136894,0
34.3542213588141,-116.88624311365581,SE,0.6863838344775028,0.46872916072730453,39.319001999538145,148.8057710667892,1
35.88091716870583,-117.16844979295335,NW,0.7018755430676618,0.5656502868644434,29.372589144219816,15.424922409623608,0
35.90785715400517,-117.14211133313971,NW,0.20690951595189366,0.4186992113560441,39.47367685697421,7.945935906915125,0
35.829728780440895,-116.91818999232383,NE,0.4764756011778605,0.43712552930996795,39.56179650409477,128.3403940581042,1
34.74031740051089,-116.60714038592779,SE,0.5943057127309911,0.35584151052534824,39.710205405179266,139.08973053104793,1
34.03091323305773,-116.59570780763634,SE,0.6041561070762083,0.4353342353280432,33.790611912574235,13.587803631915262,0
35.85663712517545,-117.65661218458911,NW,0.5140297211820023,0.4294645265953343,45.61681220340211,17.014114011876224,0
34.85636829663463,-116.99977449584675,SE,0.2500724011102045,0.4307352004954059,33.69750250345724,4.976123663366073,0
35.93330963808734,-117.1760838099318,NW,0.6284523323649985,0.4657452476567811,32.60742541790587,15.676134396408614,0
